EmployeeID,NIK,orighiredate_key,department_name,job_title,BUSINESS_UNIT
6025,3404104502770010,6/28/2004,Dairy,Dairy Person,STORES
6026,1106165002770017,7/1/2004,Dairy,Dairy Person,STORES
6027,3327035902770010,7/6/2004,Dairy,Dairy Person,STORES
6029,1671155203770009,7/17/2004,Produce,Produce Clerk,STORES
6030,3371035503770012,7/19/2004,Dairy,Dairy Person,STORES
6031,3326101603770016,7/19/2004,Bakery,Baker,STORES
6032,7502036803770017,7/26/2004,Dairy,Dairy Person,STORES
6033,1212086803770008,7/26/2004,Produce,Produce Clerk,STORES
6034,3213200304770003,7/29/2004,Processed Foods,Shelf Stocker,STORES
6035,3215134404770010,7/29/2004,Bakery,Baker,STORES
6036,6408114304770005,7/29/2004,Processed Foods,Shelf Stocker,STORES
6037,3571014904770018,8/1/2004,Produce,Produce Clerk,STORES
6038,9113171204770002,8/3/2004,Dairy,Dairy Person,STORES
6039,9121041204770008,8/3/2004,Dairy,Dairy Person,STORES
6040,7304021704770002,8/5/2004,Dairy,Dairy Person,STORES
6041,1601326504770012,8/9/2004,Processed Foods,Shelf Stocker,STORES
6042,3521156804770008,8/11/2004,Bakery,Baker,STORES
6043,3204407004770001,8/12/2004,Dairy,Dairy Person,STORES
6044,1507104405770007,8/14/2004,Processed Foods,Shelf Stocker,STORES
6045,3603174305770002,8/14/2004,Produce,Produce Clerk,STORES
6047,7604120805770005,8/16/2004,Dairy,Dairy Person,STORES
6048,1301154805770016,8/16/2004,Dairy,Dairy Person,STORES
6049,3326064905770017,8/17/2004,Processed Foods,Shelf Stocker,STORES
6050,6213025005770006,8/17/2004,Bakery,Baker,STORES
6051,1671111205770015,8/18/2004,Dairy,Dairy Person,STORES
6052,3322111305770012,8/19/2004,Dairy,Dairy Person,STORES
6053,3202391905770018,8/22/2004,Processed Foods,Shelf Stocker,STORES
6054,7409025805770005,8/22/2004,Bakery,Baker,STORES
6055,3672046705770004,8/26/2004,Bakery,Baker,STORES
6056,7171116805770019,8/27/2004,Produce,Produce Clerk,STORES
6057,7305072905770005,8/27/2004,Processed Foods,Shelf Stocker,STORES
6058,6102066805770010,8/27/2004,Dairy,Dairy Person,STORES
6059,7103127105770006,8/28/2004,Produce,Produce Clerk,STORES
6060,3504197005770016,8/28/2004,Bakery,Baker,STORES
6061,3174024306770005,8/30/2004,Produce,Produce Clerk,STORES
6062,7373034706770012,9/1/2004,Dairy,Dairy Person,STORES
6063,3204304806770013,9/2/2004,Dairy,Dairy Person,STORES
6065,3516061806770009,9/7/2004,Processed Foods,Shelf Stocker,STORES
6066,6305036006770017,9/8/2004,Produce,Produce Clerk,STORES
6067,3218096406770014,9/10/2004,Processed Foods,Shelf Stocker,STORES
6068,5305016706770003,9/12/2004,Bakery,Baker,STORES
6069,3521182706770008,9/12/2004,Dairy,Dairy Person,STORES
6070,3202270307770004,9/15/2004,Processed Foods,Shelf Stocker,STORES
6071,6102120707770004,9/17/2004,Produce,Produce Clerk,STORES
6072,1406091507770007,9/21/2004,Dairy,Dairy Person,STORES
6073,7310075507770007,9/21/2004,Processed Foods,Shelf Stocker,STORES
6074,9128031807770010,9/23/2004,Produce,Produce Clerk,STORES
6075,6372062707770011,9/27/2004,Dairy,Dairy Person,STORES
6076,3212186607770004,9/27/2004,Bakery,Baker,STORES
6077,1705023107770007,9/30/2004,Bakery,Baker,STORES
6078,1703204708770007,10/3/2004,Bakery,Baker,STORES
6079,1703150808770004,10/4/2004,Produce,Produce Clerk,STORES
6080,1504055208770015,10/6/2004,Produce,Produce Clerk,STORES
6081,3513111408770018,10/7/2004,Dairy,Dairy Person,STORES
6083,9112046008770006,10/10/2004,Bakery,Baker,STORES
6084,9106212208770006,10/11/2004,Bakery,Baker,STORES
6085,3215106208770014,10/11/2004,Bakery,Baker,STORES
6086,8203152408770011,10/12/2004,Dairy,Dairy Person,STORES
6087,6107082808770005,10/14/2004,Dairy,Dairy Person,STORES
6088,6203153108770008,10/16/2004,Produce,Produce Clerk,STORES
6089,7107094409770018,10/18/2004,Bakery,Baker,STORES
6090,5308180709770007,10/20/2004,Bakery,Baker,STORES
6091,3504095109770015,10/22/2004,Customer Service,Cashier,STORES
6093,3471046509770013,10/29/2004,Dairy,Dairy Person,STORES
6094,3320102409770012,10/29/2004,Processed Foods,Shelf Stocker,STORES
6095,3329163009770001,11/1/2004,Dairy,Dairy Person,STORES
6096,3209114510770001,11/3/2004,Dairy,Dairy Person,STORES
6097,7106054810770009,11/5/2004,Customer Service,Cashier,STORES
6098,7102120810770001,11/5/2004,Processed Foods,Shelf Stocker,STORES
6099,1206091010770007,11/6/2004,Bakery,Baker,STORES
6100,3502176110770007,11/12/2004,Processed Foods,Shelf Stocker,STORES
6101,1401192910770016,11/16/2004,Bakery,Baker,STORES
6102,7313044211770011,11/18/2004,Dairy,Dairy Person,STORES
6103,1805114111770013,11/18/2004,Dairy,Dairy Person,STORES
6104,7171044111770014,11/18/2004,Bakery,Baker,STORES
6105,9123364311770018,11/19/2004,Dairy,Dairy Person,STORES
6106,3325050411770006,11/19/2004,Processed Foods,Shelf Stocker,STORES
6107,1502104311770017,11/19/2004,Dairy,Dairy Person,STORES
6108,3271010811770011,11/21/2004,Dairy,Dairy Person,STORES
6109,7107094811770001,11/21/2004,Bakery,Baker,STORES
6110,6302190811770012,11/21/2004,Bakery,Baker,STORES
6112,3327120911770012,11/22/2004,Processed Foods,Shelf Stocker,STORES
6113,3205161111770001,11/23/2004,Processed Foods,Shelf Stocker,STORES
6114,1113091511770009,11/25/2004,Bakery,Baker,STORES
6115,3315026011770009,11/28/2004,Dairy,Dairy Person,STORES
6116,1404036311770002,11/29/2004,Customer Service,Cashier,STORES
6117,3309156311770003,11/29/2004,Processed Foods,Shelf Stocker,STORES
6118,9104166511770011,11/30/2004,Produce,Produce Clerk,STORES
6119,3305170212770014,12/4/2004,Produce,Produce Clerk,STORES
6120,1406014212770015,12/4/2004,Bakery,Baker,STORES
6121,7402410112770015,12/4/2004,Dairy,Dairy Person,STORES
6122,3504164112770014,12/4/2004,Processed Foods,Shelf Stocker,STORES
6123,5308090112770014,12/4/2004,Dairy,Dairy Person,STORES
6124,1102121012770011,12/8/2004,Bakery,Baker,STORES
6125,1302120912770001,12/8/2004,Bakery,Baker,STORES
6126,3513242012770008,12/14/2004,Dairy,Dairy Person,STORES
6127,3171076712770003,12/17/2004,Processed Foods,Shelf Stocker,STORES
6128,1607042912770017,12/18/2004,Dairy,Dairy Person,STORES
6129,7305027012770001,12/19/2004,Dairy,Dairy Person,STORES
6131,6111030901780016,12/24/2004,Bakery,Baker,STORES
6132,3508030901780007,12/24/2004,Dairy,Dairy Person,STORES
6135,3212162601780016,1/2/2005,Bakery,Baker,STORES
6137,3278020702780016,1/8/2005,Dairy,Dairy Person,STORES
6138,3401074802780015,1/9/2005,Bakery,Baker,STORES
6139,9211011902780005,1/15/2005,Processed Foods,Shelf Stocker,STORES
6140,7501106302780019,1/17/2005,Dairy,Dairy Person,STORES
6141,8208076702780013,1/19/2005,Bakery,Baker,STORES
6142,1602030103780018,1/20/2005,Processed Foods,Shelf Stocker,STORES
6143,1201054803780007,1/24/2005,Bakery,Baker,STORES
6144,9209150803780011,1/24/2005,Dairy,Dairy Person,STORES
6145,3671081303780017,1/26/2005,Bakery,Baker,STORES
6146,3217045303780009,1/26/2005,Processed Foods,Shelf Stocker,STORES
6148,5107061903780010,1/30/2005,Processed Foods,Shelf Stocker,STORES
6149,3506106103780018,1/31/2005,Bakery,Baker,STORES
6150,9121036103780014,1/31/2005,Bakery,Baker,STORES
6151,3603206403780007,2/1/2005,Dairy,Dairy Person,STORES
6152,1472012603780007,2/2/2005,Bakery,Baker,STORES
6153,1602226903780007,2/4/2005,Bakery,Baker,STORES
6154,3518172903780017,2/4/2005,Bakery,Baker,STORES
6156,9102480404780018,2/7/2005,Bakery,Baker,STORES
6157,3324050904780012,2/10/2005,Dairy,Dairy Person,STORES
6158,3217081104780015,2/11/2005,Customer Service,Cashier,STORES
6159,1402021304780007,2/12/2005,Dairy,Dairy Person,STORES
6160,9209215404780012,2/12/2005,Processed Foods,Shelf Stocker,STORES
6161,6205021704780003,2/14/2005,Dairy,Dairy Person,STORES
6162,6402181704780007,2/14/2005,Processed Foods,Shelf Stocker,STORES
6163,9123262004780008,2/15/2005,Bakery,Baker,STORES
6164,8204062104780001,2/16/2005,Bakery,Baker,STORES
6165,3507066504780012,2/18/2005,Bakery,Baker,STORES
6166,3514052504780017,2/18/2005,Processed Foods,Shelf Stocker,STORES
6168,3403026904780009,2/20/2005,Bakery,Baker,STORES
6169,5318016804780015,2/20/2005,Processed Foods,Shelf Stocker,STORES
6170,7316062904780010,2/20/2005,Processed Foods,Shelf Stocker,STORES
6171,9203100905780015,2/26/2005,Bakery,Baker,STORES
6172,5308031105780016,2/27/2005,Processed Foods,Shelf Stocker,STORES
6173,1501065205780006,2/27/2005,Dairy,Dairy Person,STORES
6174,3210115505780005,3/1/2005,Processed Foods,Shelf Stocker,STORES
6175,1901061705780010,3/2/2005,Bakery,Baker,STORES
6176,1201112205780012,3/4/2005,Processed Foods,Shelf Stocker,STORES
6177,3209022305780019,3/5/2005,Bakery,Baker,STORES
6178,3520102505780008,3/6/2005,Dairy,Dairy Person,STORES
6179,3603080406780008,3/11/2005,Dairy,Dairy Person,STORES
6180,1607011006780013,3/14/2005,Bakery,Baker,STORES
6181,3217105006780015,3/14/2005,Dairy,Dairy Person,STORES
6182,5311055706780016,3/18/2005,Bakery,Baker,STORES
6183,1210025806780007,3/19/2005,Dairy,Dairy Person,STORES
6184,3215052006780013,3/20/2005,Bakery,Baker,STORES
6186,7317176606780001,3/23/2005,Bakery,Baker,STORES
6187,3308092606780002,3/23/2005,Bakery,Baker,STORES
6188,8204236606780019,3/23/2005,Dairy,Dairy Person,STORES
6189,3508086806780015,3/24/2005,Bakery,Baker,STORES
6190,6306114207780011,3/26/2005,Bakery,Baker,STORES
6191,7602014207780015,3/26/2005,Dairy,Dairy Person,STORES
6193,3401075007780008,3/30/2005,Bakery,Baker,STORES
6194,9102641107780015,3/31/2005,Bakery,Baker,STORES
6196,3504066707780001,4/8/2005,Bakery,Baker,STORES
6197,7405042607780005,4/8/2005,Bakery,Baker,STORES
6198,1209102707780005,4/8/2005,Dairy,Dairy Person,STORES
6199,3271024508780017,4/13/2005,Bakery,Baker,STORES
6200,3303024508780012,4/13/2005,Bakery,Baker,STORES
6201,1210094708780017,4/14/2005,Bakery,Baker,STORES
6202,1117105108780010,4/16/2005,Dairy,Dairy Person,STORES
6203,3601281108780001,4/16/2005,Dairy,Dairy Person,STORES
6204,3579031108780001,4/16/2005,Dairy,Dairy Person,STORES
6206,3506165508780011,4/18/2005,Produce,Produce Clerk,STORES
6207,1311071508780015,4/18/2005,Dairy,Dairy Person,STORES
6208,1807231608780013,4/19/2005,Customer Service,Cashier,STORES
6209,7312022008780014,4/21/2005,Bakery,Baker,STORES
6210,8206056408780016,4/23/2005,Bakery,Baker,STORES
6211,1275022608780006,4/24/2005,Bakery,Baker,STORES
6212,1703232508780008,4/24/2005,Dairy,Dairy Person,STORES
6213,3601324309780018,4/28/2005,Customer Service,Cashier,STORES
6214,6213094509780001,4/29/2005,Bakery,Baker,STORES
6215,7401275109780017,5/3/2005,Dairy,Dairy Person,STORES
6216,8204231309780006,5/4/2005,Dairy,Dairy Person,STORES
6217,6106161409780010,5/4/2005,Processed Foods,Shelf Stocker,STORES
6218,9202141509780017,5/5/2005,Bakery,Baker,STORES
6219,8201075709780015,5/6/2005,Dairy,Dairy Person,STORES
6220,1305135909780013,5/7/2005,Processed Foods,Shelf Stocker,STORES
6221,7373036109780013,5/8/2005,Dairy,Dairy Person,STORES
6222,3601352209780003,5/8/2005,Processed Foods,Shelf Stocker,STORES
6223,6305110210780008,5/14/2005,Dairy,Dairy Person,STORES
6224,7373070310780017,5/14/2005,Bakery,Baker,STORES
6225,5311040610780003,5/16/2005,Processed Foods,Shelf Stocker,STORES
6226,8104144710780004,5/16/2005,Dairy,Dairy Person,STORES
6227,3201320810780019,5/17/2005,Bakery,Baker,STORES
6228,3212291010780002,5/18/2005,Bakery,Baker,STORES
6230,1703221410780012,5/20/2005,Bakery,Baker,STORES
6231,6301061410780013,5/20/2005,Dairy,Dairy Person,STORES
6232,3211061610780017,5/21/2005,Bakery,Baker,STORES
6233,7208202010780007,5/23/2005,Dairy,Dairy Person,STORES
6234,7308226610780003,5/26/2005,Bakery,Baker,STORES
6235,3513151011780017,6/3/2005,Bakery,Baker,STORES
6237,1215045811780017,6/7/2005,Bakery,Baker,STORES
6238,7371071811780001,6/7/2005,Dairy,Dairy Person,STORES
6239,7304096111780004,6/9/2005,Dairy,Dairy Person,STORES
6240,3509196311780009,6/10/2005,Dairy,Dairy Person,STORES
6241,7202076511780018,6/11/2005,Processed Foods,Shelf Stocker,STORES
6242,1612056611780003,6/12/2005,Dairy,Dairy Person,STORES
6244,7603170112780016,6/14/2005,Bakery,Baker,STORES
6245,3206144312780012,6/15/2005,Bakery,Baker,STORES
6246,3516030312780010,6/15/2005,Processed Foods,Shelf Stocker,STORES
6248,7102131212780017,6/20/2005,Dairy,Dairy Person,STORES
6249,3301021512780015,6/22/2005,Bakery,Baker,STORES
6250,3504146012780006,6/24/2005,Bakery,Baker,STORES
6251,1311062212780001,6/25/2005,Dairy,Dairy Person,STORES
6252,3326153112780005,6/30/2005,Dairy,Dairy Person,STORES
6253,1218074201790018,7/1/2005,Dairy,Dairy Person,STORES
6254,6104024101790003,7/1/2005,Bakery,Baker,STORES
6255,1116094301790004,7/2/2005,Bakery,Baker,STORES
6256,3306114401790013,7/2/2005,Dairy,Dairy Person,STORES
6257,3318054501790013,7/3/2005,Processed Foods,Shelf Stocker,STORES
6258,1610094501790005,7/3/2005,Bakery,Baker,STORES
6259,1705080801790007,7/4/2005,Bakery,Baker,STORES
6260,9124300801790018,7/4/2005,Bakery,Baker,STORES
6261,5301175001790017,7/5/2005,Dairy,Dairy Person,STORES
6262,3321024901790015,7/5/2005,Dairy,Dairy Person,STORES
6264,3578245501790013,7/8/2005,Bakery,Baker,STORES
6265,3210221901790003,7/10/2005,Dairy,Dairy Person,STORES
6266,1310045901790004,7/10/2005,Dairy,Dairy Person,STORES
6267,3502166001790006,7/11/2005,Dairy,Dairy Person,STORES
6268,3519056201790015,7/12/2005,Processed Foods,Shelf Stocker,STORES
6269,9120062201790008,7/12/2005,Dairy,Dairy Person,STORES
6270,3276112301790007,7/12/2005,Customer Service,Cashier,STORES
6271,1371074302790004,7/18/2005,Dairy,Dairy Person,STORES
6272,7602034602790011,7/20/2005,Dairy,Dairy Person,STORES
6273,7107114802790019,7/21/2005,Processed Foods,Shelf Stocker,STORES
6274,5302160902790011,7/21/2005,Dairy,Dairy Person,STORES
6275,6202171302790005,7/23/2005,Dairy,Dairy Person,STORES
6276,5310111302790006,7/23/2005,Processed Foods,Shelf Stocker,STORES
6277,6106115402790006,7/24/2005,Processed Foods,Shelf Stocker,STORES
6278,7310025502790011,7/24/2005,Dairy,Dairy Person,STORES
6279,9102675702790014,7/25/2005,Dairy,Dairy Person,STORES
6280,7309071602790015,7/25/2005,Dairy,Dairy Person,STORES
6281,6309052102790004,7/28/2005,Bakery,Baker,STORES
6282,1903036302790014,7/29/2005,Processed Foods,Shelf Stocker,STORES
6283,3308146502790009,7/30/2005,Bakery,Baker,STORES
6285,1214024403790017,8/2/2005,Dairy,Dairy Person,STORES
6286,8103184603790006,8/3/2005,Processed Foods,Shelf Stocker,STORES
6287,7109094703790015,8/4/2005,Dairy,Dairy Person,STORES
6288,1205174803790008,8/5/2005,Processed Foods,Shelf Stocker,STORES
6289,9125210903790017,8/5/2005,Dairy,Dairy Person,STORES
6290,3216045303790010,8/7/2005,Dairy,Dairy Person,STORES
6291,3303051503790013,8/8/2005,Dairy,Dairy Person,STORES
6292,1404196303790002,8/12/2005,Bakery,Baker,STORES
6293,3403072903790004,8/16/2005,Dairy,Dairy Person,STORES
6294,1701026903790005,8/16/2005,Dairy,Dairy Person,STORES
6295,9209240404790015,8/19/2005,Dairy,Dairy Person,STORES
6296,5204070704790003,8/20/2005,Dairy,Dairy Person,STORES
6297,1606074704790007,8/20/2005,Processed Foods,Shelf Stocker,STORES
6298,1211060804790006,8/21/2005,Dairy,Dairy Person,STORES
6299,9201144904790006,8/21/2005,Dairy,Dairy Person,STORES
6300,9112025304790006,8/24/2005,Dairy,Dairy Person,STORES
6301,1604185604790007,8/25/2005,Dairy,Dairy Person,STORES
6302,3310155704790003,8/26/2005,Dairy,Dairy Person,STORES
6303,8104016204790015,8/28/2005,Processed Foods,Shelf Stocker,STORES
6304,3205072104790014,8/28/2005,Dairy,Dairy Person,STORES
6305,8107046104790007,8/28/2005,Bakery,Baker,STORES
6306,3501102304790018,8/29/2005,Processed Foods,Shelf Stocker,STORES
6307,7503074205790014,9/3/2005,Dairy,Dairy Person,STORES
6308,7308170405790012,9/4/2005,Bakery,Baker,STORES
6309,9118075005790008,9/7/2005,Bakery,Baker,STORES
6310,1214205005790017,9/7/2005,Processed Foods,Shelf Stocker,STORES
6311,3210195205790013,9/8/2005,Dairy,Dairy Person,STORES
6313,3202081405790009,9/9/2005,Dairy,Dairy Person,STORES
6314,7505071905790013,9/12/2005,Dairy,Dairy Person,STORES
6315,9117121905790008,9/12/2005,Processed Foods,Shelf Stocker,STORES
6316,6206046005790005,9/12/2005,Customer Service,Cashier,STORES
6317,3301192705790015,9/16/2005,Dairy,Dairy Person,STORES
6318,5204237105790013,9/18/2005,Processed Foods,Shelf Stocker,STORES
6319,6172010706790002,9/22/2005,Processed Foods,Shelf Stocker,STORES
6320,9115150806790004,9/22/2005,Dairy,Dairy Person,STORES
6321,1112071206790012,9/24/2005,Processed Foods,Shelf Stocker,STORES
6322,3323131106790016,9/24/2005,Dairy,Dairy Person,STORES
6324,3301081606790015,9/26/2005,Dairy,Dairy Person,STORES
6326,1803116206790006,9/29/2005,Dairy,Dairy Person,STORES
6327,6307052106790004,9/29/2005,Dairy,Dairy Person,STORES
6328,9109106706790003,10/2/2005,Dairy,Dairy Person,STORES
6329,3202160307790011,10/5/2005,Dairy,Dairy Person,STORES
6330,7406180307790012,10/5/2005,Processed Foods,Shelf Stocker,STORES
6331,3510184707790016,10/7/2005,Dairy,Dairy Person,STORES
6332,3202220907790002,10/8/2005,Dairy,Dairy Person,STORES
6333,1213135007790015,10/9/2005,Dairy,Dairy Person,STORES
6334,7602035307790009,10/11/2005,Produce,Produce Clerk,STORES
6335,9108271807790005,10/13/2005,Dairy,Dairy Person,STORES
6336,1309071907790008,10/14/2005,Bakery,Baker,STORES
6337,7602012107790017,10/15/2005,Bakery,Baker,STORES
6338,7110062407790009,10/16/2005,Dairy,Dairy Person,STORES
6339,3101012407790005,10/16/2005,Processed Foods,Shelf Stocker,STORES
6340,3509302307790014,10/16/2005,Processed Foods,Shelf Stocker,STORES
6341,7102132307790016,10/16/2005,Bakery,Baker,STORES
6342,1206172307790014,10/16/2005,Processed Foods,Shelf Stocker,STORES
6343,6213032607790006,10/17/2005,Dairy,Dairy Person,STORES
6344,9171012507790005,10/17/2005,Dairy,Dairy Person,STORES
6345,7602082707790002,10/18/2005,Processed Foods,Shelf Stocker,STORES
6346,3471064508790010,10/23/2005,Dairy,Dairy Person,STORES
6347,3328170608790010,10/23/2005,Bakery,Baker,STORES
6348,5301135608790005,10/29/2005,Dairy,Dairy Person,STORES
6349,3303161608790017,10/29/2005,Dairy,Dairy Person,STORES
6350,9109131808790014,10/30/2005,Bakery,Baker,STORES
6351,1905026008790011,10/31/2005,Dairy,Dairy Person,STORES
6352,1608192208790015,11/1/2005,Dairy,Dairy Person,STORES
6354,1302182908790005,11/4/2005,Dairy,Dairy Person,STORES
6355,7304036908790006,11/4/2005,Processed Foods,Shelf Stocker,STORES
6356,3521114309790010,11/7/2005,Dairy,Dairy Person,STORES
6357,3671074309790006,11/7/2005,Processed Foods,Shelf Stocker,STORES
6358,6472104509790001,11/8/2005,Bakery,Baker,STORES
6359,9114201209790005,11/12/2005,Processed Foods,Shelf Stocker,STORES
6360,7212066209790005,11/17/2005,Processed Foods,Shelf Stocker,STORES
6361,1507116109790009,11/17/2005,Bakery,Baker,STORES
6362,3526102309790005,11/18/2005,Dairy,Dairy Person,STORES
6363,7318272309790012,11/18/2005,Bakery,Baker,STORES
6364,7504127009790003,11/21/2005,Customer Service,Cashier,STORES
6366,5208024110790012,11/22/2005,Dairy,Dairy Person,STORES
6367,9209121110790006,11/27/2005,Dairy,Dairy Person,STORES
6368,7106045510790006,11/29/2005,Dairy,Dairy Person,STORES
6370,3510035910790012,12/1/2005,Dairy,Dairy Person,STORES
6371,3213232010790005,12/2/2005,Dairy,Dairy Person,STORES
6372,3273282410790004,12/4/2005,Dairy,Dairy Person,STORES
6373,3215112410790012,12/4/2005,Dairy,Dairy Person,STORES
6374,1407076610790003,12/5/2005,Dairy,Dairy Person,STORES
6375,5203112710790005,12/6/2005,Bakery,Baker,STORES
6376,3306032710790012,12/6/2005,Dairy,Dairy Person,STORES
6377,7373090411790015,12/10/2005,Dairy,Dairy Person,STORES
6378,5314064811790006,12/12/2005,Customer Service,Cashier,STORES
6379,5306164911790006,12/12/2005,Bakery,Baker,STORES
6380,3511231011790015,12/13/2005,Bakery,Baker,STORES
6381,1802205311790008,12/15/2005,Dairy,Dairy Person,STORES
